season,HT,plot,shdi,ReS,GrE,CrO,UcN,PuU,CoM,InS,Wa,prd,REI,RE,RN,RRatio,FDE,FDN,CoverageE,CoverageN,HeightE,HeightN,LeafSE,LeafSN,InDE,InDN,InNE,InNN,FlowerDE,FlowerDN,FruitLE,FruitLN,SeedE,SeedN,shapeReS,shapeGrE,shapeCrO,shapeUcN,shapePuU,shapeCoM,shapeInS,shapeWa,pdReS,pdGrE,pdCrO,pdUcN,pdPuU,pdCoM,pdInS,pdWa,areaReS,areaGrE,areaCrO,areaUcN,areaPuU,areaCoM,areaInS,areaWa,contigReS,contigGrE,contigCrO,contigUcN,contigPuU,contigCoM,contigInS,contigWa,CoverEbox,RRatiobox,HeightEbox,LeafSEbox,InDEbox,InNEbox,FlowerDEbox,FruitLEbox,SeedEbox
spring,FR,A66,1.43131569,119.1435636,32.29414409,0,0,61.72708859,5.756771195,30.82917227,11.53199474,2.296362984,1,1,1,0.5,0,0,20,40,0.13,0.25,6.166666666,4.4,8,10,7,60,20,1.3,18,1,0.2,1,1.424867185,2.417465824,0,0,1.370973221,1.393940276,1.795765265,2.32295564,17.22272238,6.506361789,0,0,5.358180297,2.296362984,1.148181492,1.91363582,107.8781451,156.5446643,0,0,215.7359534,71.34987815,119.2740912,201.6313296,7.730411893,3.966341414,0,0,6.088030785,2.831043571,0.626598405,4.398189672,3.041055791,-0.759533479,-2.061175599,2.493048906,1.995308734,2.105547996,2.315577299,3.975610178,-1.981395125
spring,FR,A69,1.325806553,124.6072681,50.71863404,0,0,50.64771912,6.032832814,4.993350466,14.57265247,2.384998768,1,1,3,0.25,0,0.129944637,23,13,0.13,0.14,6.166666667,4.822222222,8,6.333333333,7,13.66666667,20,7.166666667,18,4.75,0.2,0.153293333,1.391937857,2.626919563,0,0,1.31592779,1.394383379,1.356607649,2.164754935,20.66998932,6.757496509,0,0,7.949995893,1.987498973,0.397499795,2.782498562,103.7752258,173.7160045,0,0,120.8726154,67.28712286,NA,157.9371161,4.898770485,4.507573109,0,0,2.810243234,3.183696689,NA,2.963329316,3.185168656,-1.669058646,-2.061175599,2.493048906,1.995308734,2.105547996,2.315577299,3.975610178,-1.981395125
spring,FR,A73,1.059301813,159.1938452,45.2730201,0,0,25.43638271,5.476006036,0.008683459,11.93143383,2.426012959,1,2,2,0.5,0.021997258,0.106019541,93,8,0.148235294,0.55,1.284313726,7.022222222,4.858823529,3.08,22.67647059,15.33333333,2.132352941,6.333333333,1.963235294,3.8,0.317294118,0.147466667,1.36427093,2.392363848,0,0,1.312787111,1.401821992,1.330896175,2.393357576,22.64278762,6.065032397,0,0,8.086709863,2.426012959,0.404335493,2.021677466,88.16757157,225.2681138,0,0,119.3815017,85.94318562,NA,124.2779201,6.636055731,4.082726318,0,0,5.22115474,4.701624583,NA,3.730360062,4.636891528,-0.759533479,-1.927291475,0.260845868,1.531854959,3.545603266,0.707887668,0.724715454,-1.329598413
spring,FR,A74,1.05173782,160.010814,45.02698878,0,0,24.43633774,5.466237145,0.016643296,11.92600667,2.430300721,1,1,3,0.25,0,0.076918337,3,25,0.13,0.591666667,6.166666667,14.52777778,8,6.727272727,7,38.18181818,20,8.636363636,18,7.659090909,0.2,0.0764,1.364684322,2.392250394,0,0,1.293121961,1.324864004,1.425200604,2.391847114,23.08785685,6.075751803,0,0,7.695952283,2.835350841,0.40505012,2.025250601,87.64674449,226.71628,0,0,116.85809,98.92133909,NA,124.2468865,4.324485125,4.21499882,0,0,25.07897539,44.24821006,NA,3.730304389,1.104669194,-1.669058646,-2.061175599,2.493048906,1.995308734,2.105547996,2.315577299,3.975610178,-1.981395125
spring,FR,A75,1.041178848,161.1320656,44.5743635,0,0,22.89719471,5.603363428,0.020985025,11.91117243,2.437645588,1,2,5,0.285714286,0.07159314,0.160715638,28,91,0.13,0.375,1.738095238,5.091111111,4.914285714,2.970714286,19.85714286,8.678571429,4.571428571,6.466666667,4.071428571,5.16,0.308,0.383826667,1.363765291,2.390163788,0,0,1.318684512,1.323075753,1.349032328,2.38756224,23.15763309,6.09411397,0,0,6.906662499,2.437645588,0.406274265,2.031371323,84.09703935,229.4359398,0,0,110.1326312,75.50944082,NA,124.1463975,2.966996977,7.078592709,0,0,2.910193384,2.9677596,NA,3.730243483,3.388344273,-1.480866352,-2.061175599,0.606420932,1.542507153,3.376082748,1.329665966,1.632903648,-1.369357392
spring,FR,A78,1.028766165,167.7195543,42.72623408,0,0,19.15317684,7.36646732,0.471801247,12.08918333,2.404555025,0,2,8,0.2,0.112105687,0.065593413,7,189,0.165,0.053030303,0.64,1.357833333,4.5,3.485,17,31.57,6.25,3.802,12.5,3.032,0.08285,0.16996,1.37880316,2.515722891,0,0,1.18996172,1.257325767,1.076354594,2.308487758,24.04555025,5.20986922,0,0,6.812905903,4.408350878,0.400759171,2.404555025,82.30597563,218.8214621,0,0,109.5682052,48.76627136,NA,143.2544374,4.544946361,4.589102204,0,0,2.54116677,1.242833338,NA,4.834775916,1.964966386,-1.998500785,-1.818140332,-0.414979317,1.459726295,3.179995248,1.560994241,3.331510202,-3.455673192
spring,R,A79,1.000936793,171.3477927,42.22512616,0,0,16.713125,7.10849624,0.471801247,12.24222929,2.398958174,4,4,11,0.266666667,0.090522088,0.157269871,57,265,0.8025,0.308983051,9.816666667,119.6363889,17.64705882,10.4306383,57.05882353,25.34042553,8.05,4.462765957,8.965,2.887234043,0.33145625,0.739493333,1.354856878,2.394569933,0,0,1.250073041,1.170364397,1.076354594,2.173604549,22.79010266,5.597569074,0,0,6.797048161,3.598437262,0.399826362,2.398958174,78.30347018,224.8945358,0,0,124.7988058,43.07371299,NA,145.3830172,1.935519708,4.804204206,0,0,3.803470053,0.882844101,NA,4.910907604,4.125895289,-1.577285425,-0.220265653,3.408930781,2.711896525,4.774911774,1.73888885,2.78582369,-1.271733388
spring,FR,A82,1.006231383,177.9197236,33.41539567,0,0,24.53836838,10.53375882,0.578897235,9.005470118,2.343826781,2,5,3,0.625,0.188268883,0.086683216,32,44,0.61,0.677272727,18.5,7.439393939,5.74,7.363636364,39.75,51.63636364,5.25,8.909090909,11,7.618181818,21.36734,1.657963636,1.438568675,2.232046272,0,0,1.258115143,1.189253484,1.164642372,2.201358115,15.23487407,4.687653561,0,0,5.468929155,3.515740171,0.781275594,1.953188984,140.030963,180.6914754,0,0,214.2738381,87.4786592,89.09545443,210.2426497,3.402619457,6.240545653,0,0,4.494268573,1.256171965,3.85702674,4.567784114,3.526492384,-0.499927467,-0.495519981,4.906630267,1.687785365,4.282512667,1.433642562,3.117132768,2.139531265
spring,FR,A83,1.018122329,175.0281319,30.08058578,0,0,28.92677123,10.53194977,0.578897235,8.701187259,2.363623614,2,3,8,0.272727273,0.074206215,0.181470652,25,181,0.675,0.462121212,11.13541667,8.322522522,17.96875,8.265714286,52.5,26.77142857,5.8125,6.897297297,8.4875,9.094594595,12.15348438,1.704107692,1.445879786,2.233007594,0,0,1.257741456,1.18117842,1.164642372,2.636502133,16.15142803,4.727247227,0,0,5.121184496,3.545435421,0.787874538,1.181811807,151.6574336,173.794646,0,0,202.4783897,87.19205068,89.09545443,170.2392656,13.80155616,44.60425097,0,0,11.29295184,1.130829431,3.85702674,5.749624294,3.27124199,-1.545688979,-0.393816013,3.682427227,2.727996098,4.660216283,1.508472092,2.699566328,1.857677794
spring,FR,A84,0.999855058,174.5187023,23.80751062,0,0,30.73039793,10.73166931,0.581791722,8.830353704,2.407700543,1,2,9,0.181818182,0.079726977,0.167259435,9,75,0.55,0.229375,8.4,5.20625,11.5,6.906896552,26,14.37931034,5.75,6.65625,5.125,7.965625,0.10475,1.417819355,1.467475176,2.296748862,0,0,1.24887082,1.211419152,1.229562136,2.633759006,16.45262038,4.815401086,0,0,4.815401086,4.012834238,1.203850271,1.203850271,150.0897798,159.6472523,0,0,196.7768141,93.75048767,126.9622109,170.2797943,5.486800546,8.582501714,0,0,2.844371322,1.397354695,37.53270495,5.774975206,2.221541328,-2.145144565,-0.599627613,3.086129994,2.326837792,3.722130129,1.500588942,1.949546148,-3.031070999
spring,FR,A86,0.980500294,176.3570628,18.03192526,0,0,31.24959639,11.42272789,0.922617469,9.387904104,2.425498451,0,1,1,0.5,0,0,10,10,0.1,0.65,18.41666667,6.666666666,3.75,6.5,50,32,4.5,9,7,8.2,97,0.0764,1.396162851,2.134572338,0,0,1.293459914,1.197828227,1.148083133,2.870451367,18.19123838,7.276495352,0,0,5.255246643,4.850996901,1.212749225,1.212749225,156.2223131,161.3655356,0,0,210.6990056,100.9180246,60.16310012,161.3102108,22.94698116,7.536032523,0,0,8.549625135,1.590027355,2.882565322,5.683935113,2.329299228,-0.759533479,-2.329299228,4.894814276,1.287422792,4.59336685,1.317669824,2.403674325,2.725420122
spring,FR,A88,0.980713862,175.614989,15.75794456,0,0,27.71832325,12.72669391,0.922617469,11.59965335,2.455592437,0,1,3,0.25,0,0.125715213,88,10,0.208,0.12,14.66666667,1.586666667,3.25,5,40,6,9.5,9.333333333,10,11.33333333,0.569,0.175733333,1.403497213,2.31656581,0,0,1.320789345,1.256141127,1.148083133,3.763736782,20.46327031,6.138981093,0,0,6.138981093,5.320450281,1.227796219,0.818530812,166.1972074,149.1564541,0,0,186.2638144,91.48829679,60.16310012,140.4626609,23.15718591,4.906848733,0,0,6.799824274,1.571511543,2.882565322,7.817664489,4.579082354,-1.669058646,-1.582609889,4.32118796,1.151301991,4.290932367,1.850990328,2.961000464,-0.605554487
spring,FR,A90,0.810386084,200.9605572,16.15774546,0,0,15.77784415,8.971821716,0.922617469,11.31961182,2.361180328,3,4,5,0.444444444,0.11879554,0.165453756,96,75,0.60375,0.70375,10.07291667,50.24074074,16.46875,9.583333333,54.625,48.66666667,7.0625,16.82857143,9.35,15.35714286,12.17696875,1.2034,1.441342289,2.470609764,0,0,1.293003415,1.278568141,1.148083133,2.925184835,16.52826229,5.509420764,0,0,5.509420764,3.935300546,1.180590164,1.180590164,138.1170198,157.7370282,0,0,74.03583753,68.8762017,60.16310012,167.3984639,3.223150436,5.471358419,0,0,3.080642696,1.085264114,2.882565322,5.763032342,4.670117653,-0.902757989,-0.505870299,3.463921349,2.650202982,4.714774137,1.647911728,2.852766232,1.858711456
spring,R,A95,0.791335246,208.8252379,24.24602527,0,0,12.48898423,6.351588105,0.450816222,12.10474119,2.268710684,1,1,7,0.125,0,0.193007125,6,238,0.8,0.741666667,6.666666667,65.93253968,20,5.676470588,100,30.41176471,3,6.458333333,6.9,6.322222222,0.047875,0.209225,1.482396322,2.38200608,0,0,1.419842909,1.261092677,1.183947402,6.680634471,11.34355342,4.537421369,0,0,3.781184474,2.646829132,0.756236895,0.378118447,197.8098733,159.1001685,0,0,89.82641442,72.69088259,74.22918698,NA,20.16062131,4.712170231,0,0,3.017651684,1.220844744,3.148021569,NA,1.807907781,-2.758195665,-0.223392702,2.636993602,2.823203625,5.567997134,0.996806682,2.38205524,-4.551312834
spring,FR,A96,0.809331991,206.3251255,21.43656463,0,0,12.22848048,9.589432704,0.450816222,12.01067039,2.289717236,2,2,6,0.25,0.085951649,0.091728837,10,65,0.825,0.543037037,6.083333333,7.247407406,20,6.819230769,100,28.96296296,2.875,8.622222222,10.175,9.222222222,0.53540625,2.899908148,1.473921216,2.456935605,0,0,1.52457038,1.30292464,1.183947402,6.562469037,12.21182526,4.579434471,0,0,3.434575854,3.434575854,0.763239079,0.381619539,198.2960171,158.6997932,0,0,110.8954361,84.85581218,74.22918698,NA,7.016394107,4.606489333,0,0,11.5212689,3.101982299,3.148021569,NA,2.329299228,-1.669058646,-0.192557046,2.46830539,2.823203625,5.567997134,0.961749223,2.989187976,-0.676157519
spring,FR,A97,0.808471132,206.2871353,21.46406225,0,0,12.13368605,9.543482736,0.450816222,12.02622825,2.290903414,1,1,8,0.111111111,0,0.167466586,4,84,0.75,0.360833333,10.66666667,7.436111111,20,11.33333333,45,24.58333333,6.5,6.875,9,5.441666667,0.03,0.111626667,1.475841904,2.456513391,0,0,1.555094877,1.300951393,1.183947402,6.567340881,12.21815154,4.581806829,0,0,4.199989593,3.436355122,0.763634471,0.381817236,198.5307446,158.6268953,0,0,132.1134171,83.22660487,74.22918698,NA,9.224761748,4.607814351,0,0,34.74438339,2.260229246,3.148021569,NA,1.395947979,-2.963573202,-0.288096274,3.587830706,2.823203625,4.449895074,1.589095448,2.792002213,-5.611245657
spring,FR,A98,0.813209002,207.530679,21.55162045,0,0,14.22495232,9.54999533,0.107095989,11.73026704,2.266763195,0,2,7,0.222222222,0.084251991,0.161803799,22,48,0.1475,0.267466667,0.988333333,7.023111111,4.3,6.785714286,17.5,12.66666667,2.75,12.92,2.8125,13.58,0.3735,2.921885714,1.489496668,2.43755376,0,0,1.419596833,1.331674241,1.252930149,6.538560407,10.20043438,4.533526389,0,0,2.64455706,2.64455706,0.377793866,0.377793866,177.8747757,159.2672131,0,0,90.65095578,67.52115659,NA,NA,2.372424098,4.622859888,0,0,0.946273756,1.16642355,NA,NA,3.139311223,-1.840566946,-1.932360098,-0.011712563,1.416879479,3.216399397,0.924845278,1.15493948,-1.116669196
spring,FR,A99,0.813437672,208.0140582,21.54836416,0,0,14.66636146,9.480527662,0.107095989,11.55334158,2.260996222,1,1,7,0.125,0,0.176328608,6,66,0.75,0.335714286,10.66666667,3.834920635,20,5.166666667,45,24.04761905,6.5,7.380952381,9,7.947619048,0.03,0.202225,1.584827522,2.399027858,0,0,1.418081054,1.319633832,1.252930149,6.523173258,9.043984889,4.521992445,0,0,2.637828926,2.637828926,0.376832704,0.376832704,165.4505192,160.3660113,0,0,101.3883059,67.74950701,NA,NA,5.045085888,4.652179379,0,0,1.628235825,1.1570585,NA,NA,1.807907781,-2.758195665,-0.288096274,3.587830706,2.823203625,4.449895074,1.589095448,2.792002213,-5.611245657
spring,FR,A100,0.795852586,210.7471767,21.11853296,0,0,14.49558677,9.246074282,0.107095989,10.9429668,2.250077907,2,2,7,0.222222222,0.135644372,0.146375842,8,97,0.533333333,0.264054054,8.23611111,2.975675676,13.7,4.986111111,40.66666667,11.5,6,6.851351351,9,8.632432432,0.116666667,0.274021622,1.438914151,2.317268755,0,0,1.41017348,1.312711004,1.252930149,6.620952392,8.625298644,4.500155814,0,0,2.625090892,2.625090892,0.375012985,0.375012985,159.9162687,168.008425,0,0,105.564469,67.60833755,NA,NA,8.591903263,4.607799581,0,0,6.74138495,1.180911856,NA,NA,2.101212571,-1.840566946,-0.630588551,3.046489162,2.485039676,4.313150445,1.531534265,2.792002213,-2.844209482
spring,FR,A101,0.747874183,216.3512638,21.52774094,0,0,12.08520341,7.739494226,0.107095989,10.50372853,2.23618157,0,1,8,0.111111111,0,0.178200201,8,201,0.46,0.7272,1.25,13.66733333,8,17.64,100,97.04,4,7.12,3,23.82,12.3,1.291516,1.420500913,2.074869579,0,0,1.406894878,1.344782377,1.252930149,3.950099903,7.081241639,4.47236314,0,0,2.23618157,2.608878498,0.372696928,0.745393857,136.5938116,184.6002795,0,0,84.77376441,70.82365793,NA,117.4271048,1.148377396,14.64183806,0,0,0.949299064,2.931548932,NA,0.107225926,2.101212571,-2.963573202,-0.779551594,0.231564836,1.995308734,5.567997134,1.226863446,1.235676884,1.86408624
spring,FR,A102,0.743610954,216.7572155,21.60733931,0,0,11.83881027,7.534347519,0.107095989,10.5399096,2.235596736,2,2,13,0.133333333,0.098807996,0.105533558,18,276,0.666,0.221234568,6.566666667,12.13658537,17.6,11.6625,81.4,28.3375,6.4,3.166666667,9.12,2.124074074,0.0783,0.7911325,1.422406149,2.056367635,0,0,1.409604489,1.382678729,1.252930149,3.960911397,7.079389665,4.471193473,0,0,2.235596736,2.608196192,0.372599456,0.745198912,136.2777338,186.1147777,0,0,85.29494951,72.18213542,NA,115.1775134,1.210168458,22.98296564,0,0,0.937288031,4.972279024,NA,0.197174082,2.932548375,-2.648299193,-0.4072928,2.608798327,2.709515825,5.272968264,1.578010575,2.813042635,-3.561701871
spring,FR,A103,0.726614914,217.8524167,22.39825766,0,0,10.53412063,6.567227325,0.107095989,10.78630274,2.236757659,2,2,9,0.181818182,0.013233829,0.137841842,29,115,0.754545455,0.144378378,10.3030303,2.438648649,20,3.710144928,50,28.90140845,6.181818182,4.656756757,8.809090909,4.533783784,0.031625,2.352655556,1.426680916,2.017491598,0,0,1.409057059,1.397334449,1.252930149,4.032404269,7.455858864,4.473515318,0,0,2.236757659,2.236757659,0.372792943,0.745585886,141.0180648,192.4000158,0,0,94.09831981,64.1541204,NA,104.4600949,1.980262551,22.9832655,0,0,0.926600736,1.488678549,NA,0.445372338,3.424630974,-2.145144565,-0.282036735,3.512509889,2.823203625,4.59336685,1.553099485,2.758067429,-5.485328099
spring,R,A104,0.732362481,216.0187597,23.79520905,0,0,9.842338434,6.167788232,0.107095989,11.25014415,2.245665846,1,5,7,0.416666667,0.065357914,0.184999428,136,66,0.124772727,0.891666667,4.22253788,22.16666667,4.032954545,7.666666667,17.70454545,62,12.44318182,6.221428571,12.25,10.02857143,5.374921053,12.49788333,1.409167744,2.039493244,0,0,1.515983209,1.388374731,1.252930149,4.144281359,7.859830462,4.491331693,0,0,3.36849877,2.245665846,0.374277641,0.748555282,148.9252843,190.9988716,0,0,143.5497785,74.88685128,NA,98.94408477,7.585541579,4.748083171,0,0,40.47308064,2.453657076,NA,0.447068906,5.035326334,-0.983117129,-2.103070665,1.844143749,1.356319851,3.231016823,2.026651633,3.297246069,1.372958286
spring,FR,A105,0.728175372,217.0249554,23.11862291,0,0,10.05580679,6.346522754,0.107095989,11.03269587,2.24143464,2,2,6,0.25,0.049049105,0.055471374,40,102,0.698333333,0.276808511,10.29166667,2.386524823,19,5.595744681,41.83333333,14.23404255,7.625,10.07446809,9.75,15.17978723,0.044166667,0.216226087,1.415976761,2.004555722,0,0,1.32154315,1.401886723,1.252930149,4.085875491,7.471448799,4.85644172,0,0,4.10929684,2.24143464,0.37357244,0.74714488,142.314773,201.3748966,0,0,161.3572865,69.28985446,NA,101.3707121,1.408287034,9.753725764,0,0,67.89655118,1.656111523,NA,0.463457264,3.757763013,-1.669058646,-0.359704124,3.510127618,2.777656078,4.351237932,1.701443634,2.920048748,-4.725419872
spring,FR,A106,0.743548218,213.7650404,24.89583742,0,0,9.687483424,5.989777332,0.107095989,11.63293995,2.254976385,1,2,6,0.25,0.026134692,0.16946215,116,90,0.105,0.323333333,3.2265625,4.702222222,1.21875,6.866666667,31.25,36.26666667,5.25,4.333333333,7,4.173333333,0.2748375,0.131981333,1.438018535,2.009226268,0,0,1.421532436,1.328164845,1.252930149,4.269673506,11.65071132,4.885782167,0,0,3.00663518,1.879146987,0.375829397,0.751658795,196.1191325,204.1761264,0,0,134.4213706,60.42809499,NA,90.84664924,44.51608848,7.780596184,0,0,3.85059842,1.18172223,NA,0.439036904,4.86838502,-1.669058646,-2.279384773,1.430060818,0.197045103,3.962584409,1.433642562,2.403674325,-1.524474763
spring,FR,A107,0.726487605,215.8946586,27.71181066,0,0,7.895072858,4.169869149,0,13.18764083,1.859710492,5,6,18,0.25,0.097226123,0.171448821,39,182,0.271666667,0.340243902,4.497222222,19.71468254,4.007692308,6.141463415,38.23076923,26.41463415,4.59,5.786585366,12.725,6.229268293,0.534791667,1.977409474,1.447658028,2.140992773,0,0,1.459248356,1.245147139,0,4.694422979,10.78632085,2.975536787,0,0,2.603594689,1.487768393,0,0.743884197,183.2855943,147.4188336,0,0,80.10607202,47.92284338,0,136.8534085,46.0957222,4.2575028,0,0,6.457565612,0.740622463,0,4.519232781,3.731497146,-1.669058646,-1.311707843,1.946582993,1.350376357,4.230274086,1.332748763,3.3618881,-0.677500401
spring,FR,A108,0.688614931,222.5089213,32.7547292,0,0,4.558815729,2.025416702,0,14.86499557,1.806927103,3,4,12,0.25,0.116700313,0.157482477,85,194,0.647222222,0.366521739,7.711111112,6.715957447,16.47222222,10.2173913,70.5,61.06521739,5.916666667,3.968085106,7.15625,3.34893617,0.056039063,0.642277021,1.505134108,2.055392349,0,0,1.704990805,1.243813575,0,4.755374926,8.673250095,3.252468786,0,0,1.084156262,1.445541683,0,0.722770841,200.4487839,129.7756547,0,0,118.5228171,90.93216445,0,132.3333271,51.77982054,4.572360087,0,0,5.646604735,43.26216698,0,1.312308731,4.542814805,-1.669058646,-0.436013363,2.915830493,2.650391448,5.069732216,1.521390934,2.43697071,-4.221239024
spring,FR,A109,0.693642697,223.0548938,33.6816884,0,0,5.030978786,1.632490204,0,15.06145882,1.795580294,1,2,10,0.166666667,0.115130904,0.145619543,14,332,0.514285714,0.368196721,6.503809524,3.432086956,13.14285714,6.908695652,27.42857143,23.44347826,5.857142857,6.30173913,7.714285714,13.28,0.238285714,11.49474973,1.521478144,2.091105448,0,0,1.618176651,1.316977111,0,4.77963851,8.618785412,3.232044529,0,0,1.436464235,1.077348176,0,0.718232118,237.3400581,123.8392486,0,0,124.114935,92.1505374,0,132.4519163,51.74839118,4.430665838,0,0,4.65730451,2.68967186,0,1.308107044,2.674188813,-2.282230251,-0.667192181,2.590928047,2.447618102,3.791694892,1.514041925,2.551385427,-1.72513181
spring,FR,A110,0.703836128,220.0822565,33.18238953,0,0,5.052687433,1.928451415,0,15.40626449,1.813880946,1,2,6,0.25,0.082826411,0.179019537,22,24,0.701333333,0.391666667,8,14.92571429,17.20833333,10.5,90,79.28571429,4.083333333,5.185714286,7.416666667,7.285714286,0.134729167,0.603633333,1.50355395,2.129500179,0,0,1.669957134,1.250638806,0,3.843561179,9.06940473,3.264985703,0,0,1.813880946,1.088328568,0,1.088328568,275.2101949,122.6857569,0,0,144.5322073,69.10537157,0,161.3823767,50.4144415,4.331425651,0,0,11.51923691,2.129135356,0,2.056039541,3.139311223,-1.669058646,-0.355402055,2.988439366,2.689440772,5.416344879,1.242899487,2.491209931,-2.602289829
spring,R,A113,0.770027705,202.580384,29.9803642,0,0.0235177,8.011937738,3.466870818,0,14.64139652,2.319248669,2,2,7,0.222222222,0.035584295,0.209714549,17,76,0.766666667,0.484210526,9.333333333,267.6578947,20,7.7,63.33333333,18.5,5.333333333,8.575,8.3,9.4,0.035958333,0.333002,1.576821885,1.921729024,0,1.948664442,1.542900586,1.279871559,0,3.711448368,9.276994677,3.865414449,0,0.77308289,2.319248669,1.159624335,0,1.159624335,309.6020957,129.7628205,0,119.6642245,112.505874,58.41318999,0,133.0340759,51.64805776,28.65407,0,55.22167244,4.760062795,1.266003009,0,1.433317347,2.873730575,-1.840566946,-0.266056469,3.302532314,2.823203625,4.919697166,1.445310421,2.664645158,-5.185654448
spring,FR,A115,0.737636684,208.1027018,35.84676406,0,0.034372023,6.149335883,0.929130063,0,15.66423557,2.249494937,2,3,4,0.428571429,0.127380807,0.094912536,27,147,0.256,0.254411765,5.588333333,1.74287037,3.62,5.205882353,12,12.52941176,8,6.569444444,5.4375,7.291666667,0.2057,1.837361111,1.571456852,1.846317464,0,2.008498157,1.650870098,1.246085285,0,3.777608842,9.372895572,4.124074052,0,0.374915823,1.874579114,0.374915823,0,1.124747469,277.6648903,113.3646033,0,NA,110.8623067,NA,0,135.5916991,50.25202421,43.75316411,0,NA,4.097896166,NA,0,1.436539628,3.350751204,-0.947874704,-1.371903233,2.316438869,1.253934257,2.749110543,1.734606061,2.033487823,-1.939520948
