season,HT,plot,shdi,ReS,GrE,CrO,UcN,PuU,CoM,InS,Wa,prd,REI,RE,RN,RRatio,FDE,FDN,CoverageE,CoverageN,HeightE,HeightN,LeafSE,LeafSN,InDE,InDN,InNE,InNN,FlowerDE,FlowerDN,FruitLE,FruitLN,SeedE,SeedN,shapeReS,shapeGrE,shapeCrO,shapeUcN,shapePuU,shapeCoM,shapeInS,shapeWa,pdReS,pdGrE,pdCrO,pdUcN,pdPuU,pdCoM,pdInS,pdWa,areaReS,areaGrE,areaCrO,areaUcN,areaPuU,areaCoM,areaInS,areaWa,contigReS,contigGrE,contigCrO,contigUcN,contigPuU,contigCoM,contigInS,contigWa,CoverNbox,RNbox,HeightNbox,LeafSNbox,InDNbox,InNNbox,FlowerDNbox,FruitLNbox,SeedNbox
spring,FR,A37,1.691505593,42.81487772,81.3394033,57.43890732,17.72691878,8.085747135,0,59.90211505,8.000359793,2.542603786,1,3,15,0.166666667,0.15728669,0.166516503,12,117,0.664333333,0.162439024,14.61111111,3.055325203,9.083333333,7.004166667,48.33333333,22.175,9.5,4.817073171,12.3,4.302439024,0.312291667,0.549955263,1.576931664,2.038419823,1.694592208,1.556787404,1.364934996,0,1.622729673,3.006979363,3.632291123,7.627811359,5.811665798,2.905832899,1.452916449,0,1.452916449,1.452916449,98.1921355,145.1187345,119.0152294,99.79116874,102.2438908,0,169.2286015,127.6989466,3.106024623,13.15061308,1.785383357,2.055375268,52.31397383,0,2.044153336,4.038856683,18.40411995,4.585824993,-1.604657385,1.045274651,2.283693742,2.87081049,1.70249123,1.348097434,-0.619891084
spring,FR,A38,1.68813004,34.21716834,76.559883,59.25664464,19.49725889,8.576724353,0,70.1109678,7.707293068,2.536912621,1,1,10,0.090909091,0,0.143096811,8,146,0.8,0.57244898,6.666666668,30.29971264,20,14.11403509,100,90.77192982,3,4.494736842,6.9,3.838596491,0.047875,2.913836842,1.59011247,2.121389916,1.698350787,1.606025045,1.596820038,0,1.374697695,2.936809581,3.624160888,6.885905687,5.79865742,2.89932871,1.812080444,0,1.812080444,1.449664355,108.7076546,128.1390026,120.3346878,84.83502158,111.4992648,0,203.2267695,140.3145145,5.111428344,2.261510788,1.770738182,1.945952725,7.561886772,0,57.37562192,3.976001703,20.70161947,3.58574348,-0.536605474,2.799244416,3.296061066,4.036341919,1.621720512,1.250326318,1.003688577
spring,FR,A39,1.696712091,34.17375105,73.76453298,59.51425391,19.72881778,9.709553881,0,71.40588855,7.494186523,2.538154033,1,2,11,0.153846154,0.121704113,0.175623462,35,228,0.630857143,0.2990625,8.952380951,16.06126126,15.21428571,9.226027397,82.85714286,60.49315068,4.857142857,5.516438356,7.785714286,6.160958904,0.196767857,2.795396712,1.527925684,2.085374175,1.699525611,1.55057378,1.371301005,0,1.401237352,2.934491868,3.2633409,7.251868666,5.801494933,4.351121199,1.812967166,0,1.0877803,1.450373733,104.2166998,132.5954712,121.7760097,118.3912266,88.63457166,0,156.8292294,147.1453675,15.32729303,7.034083951,1.766096041,36.87468272,1.457210011,0,1.391897667,3.828055826,26.13734764,3.807875556,-1.110616775,2.361259114,2.668306127,3.709114719,1.86221734,1.647943683,0.967098839
spring,FR,A40,1.669411724,49.20698863,52.10907283,61.00925602,17.02464407,7.996018064,0,85.58054917,5.986159225,2.509745989,0,1,11,0.083333333,0,0.145307267,0,125,0,0.287037037,0,12.22222222,0,15.58928571,0,65.73333333,0,3.766666667,0,11.35833333,0,2.326844667,1.358690697,1.710524736,1.698834658,1.49455221,1.406904777,0,1.265126001,6.981106882,2.151210848,7.170702826,6.095097402,3.585351413,1.434140565,0,0.358535141,0.358535141,93.87551195,92.28528368,123.6110233,118.1165679,63.97604194,0,NA,NA,0.99763911,23.72627737,5.505434881,1.95003086,0.727474159,0,NA,NA,19.06497185,3.807875556,-1.14517735,2.162259637,3.449117307,3.776643456,1.418149339,2.132295711,0.803130632
spring,FR,A41,1.65438952,35.86738727,68.48426657,60.04973385,16.03219712,7.490930226,0,83.50013723,6.88344994,2.515198064,1,3,13,0.1875,0.178214219,0.179689006,4,104,0.465,0.207761905,3.833333334,4.366818182,12.2,10.91153846,61,21.09302326,2.5,4.639772727,4.325,12.62954545,0.1869375,7.503495,1.488726267,1.869618614,1.682220762,1.540724495,1.286407171,0,1.324633867,4.312101783,1.796570046,6.108338156,7.186280184,4.31176811,1.437256037,0,1.077942028,0.718628018,98.36959711,99.29205088,142.8853965,120.2979816,67.89818856,0,170.8957206,96.98709736,4.000395164,1.744182693,14.25105057,1.636844324,0.707688802,0,76.05832971,1.889655372,17.27797786,4.216084984,-1.410527025,1.351026322,2.910976633,2.827914029,1.658687746,2.213027962,1.790179631
spring,FR,A43,1.703052676,55.87335211,50.6267341,66.24465789,19.66260641,8.117224673,0,65.30865342,5.893535667,2.576117233,0,0,5,0,0,0.163474166,0,105,0,0.76,0,18.8,0,20.55,0,104.25,0,7.825,0,31.825,0,1.347104,1.489014144,1.731521508,1.750448756,1.567097716,1.398833995,0,1.35245087,6.891353139,2.576117233,6.992318203,7.36033495,5.520251213,1.47206699,0,0.368016748,0.368016748,119.3662646,88.45995618,126.5088325,131.9999801,57.99280871,0,NA,NA,2.419147382,1.352947615,23.70014518,27.82948495,0.652980491,0,NA,NA,17.36711544,2.180452588,-0.269231631,2.473033831,3.887477645,4.146462199,2.284244013,2.877888549,0.292693319
spring,FR,A44,1.68314731,54.61207975,52.46437101,61.67860594,16.95626184,7.963455094,0,76.21869544,5.944189175,2.53772456,0,1,5,0.166666667,0,0.18679696,7,48,0.35,0.23,5.133333335,5.803921568,6,8.941176471,160,38.94117647,2,2.035294118,2,4.470588235,0.34,2.439962353,1.516393741,1.656584046,1.825313404,1.580872727,1.412529789,0,1.300815479,6.914827166,2.53772456,7.613173681,6.525577441,4.35038496,1.45012832,0,0.36253208,0.36253208,120.027347,107.1221133,127.3759709,137.3004397,64.13834826,0,NA,NA,2.275940706,34.38147918,5.070189587,31.05973968,0.737135997,0,NA,NA,11.27507014,2.180452588,-1.328337241,1.585378457,2.623667756,3.346345814,0.736499736,1.380681442,0.84590327
spring,R,A45,1.682966282,69.04724413,39.02237721,63.40082522,21.74229473,5.99809898,0,65.42986003,6.069737513,2.585788733,1,3,17,0.15,0.214690084,0.162008315,10,231,0.6,0.53739759,8.583333333,10.86933333,15.5,8.176829268,86.66666667,42.91666667,2.933333333,7.271764706,7.7,8.410588235,0.141916667,2.694288312,1.445547416,1.602433607,1.71948266,1.524969606,1.552731036,0,1.52392034,6.961276692,3.693983904,9.234959761,7.757366199,4.802179076,2.216390343,0,1.108195171,0.36939839,119.184646,107.2482014,133.2323624,111.6963244,118.9221074,0,165.7796249,NA,6.349084381,21.37663582,2.116581201,4.36982818,4.740711219,0,2.030350315,NA,26.3149778,4.925208265,-0.594786375,2.07477355,2.497694471,3.427092877,2.194499544,1.898466336,0.934462155
spring,FR,A46,1.720410146,76.67240615,31.75142793,60.76539556,21.38916742,14.18334408,0,54.7680202,5.95576712,2.636678557,1,3,8,0.272727273,0.119753165,0.162440838,38,119,0.391428571,0.239090909,4.425714286,3.447333333,9.742857143,8.715909091,19.92857143,18.5,5.321428571,4.408333333,6.767857143,4.635,0.328857143,1.106001429,1.423648499,1.65829265,1.657634206,1.487148274,1.521355235,0,1.566564255,6.831519707,5.650025479,8.663372401,8.286704036,4.896688748,3.766683653,0,1.130005096,0.376668365,116.84181,124.9325426,120.5429905,110.3495561,66.50054818,0,154.7055684,NA,2.209602676,24.38196882,4.479332467,1.530242614,1.583753789,0,1.974354365,NA,18.57148141,3.09454467,-1.29669585,1.150086989,2.587512641,2.71491939,1.599184129,1.411251733,0.100144594
spring,FR,A47,1.675691126,76.32832411,24.74315327,82.83006368,26.09343107,22.93952657,0,17.70991367,6.498845089,2.722217984,1,1,7,0.125,0,0.15475978,4,248,0.8,0.8252,6.666666667,24.24842767,20,11.74038462,100,91.15384615,3,5.849056604,6.9,5.590566038,0.047875,28.61470189,1.43204154,1.70763473,1.795972939,1.542170309,1.618157484,0,1.58338284,6.535872428,6.222212535,7.388877386,6.999989102,5.055547685,4.666659401,0,1.555553134,0.388888283,119.1312373,106.7063601,179.1473002,97.26373582,113.3186602,0,106.005128,NA,1.733950137,24.60841014,2.179995327,1.595997608,2.212106833,0,1.436122116,NA,27.29962839,2.818932088,-0.189568549,2.649298588,3.018921185,4.039692819,1.931871908,1.567976353,2.761116
spring,R,A48,1.662298065,75.01458919,23.2865031,85.11526052,26.66690115,23.06254224,0,15.79050753,6.426844745,2.741194272,1,3,14,0.176470588,0.195614225,0.166548314,27,122,0.904,0.378108108,27.33333333,15.44385965,5.875,9.171052632,55,50.15789474,7.875,4.960526316,11.81666667,7.265789474,3.368045833,1.215250526,1.4334582,1.635776257,1.776554783,1.553773946,1.644107011,0,1.546145708,6.240136883,6.265586908,8.223582817,7.048785272,5.090789363,4.307591,0,2.349595091,0.391599182,119.3180587,125.8737477,194.8533873,95.47042696,104.2938287,0,117.6841687,NA,1.372976212,28.86250503,2.633647993,1.596156266,0.923086764,0,49.25769142,NA,18.81980436,4.405184606,-0.909267591,2.3331012,2.659782185,3.555789379,1.736883013,1.781770349,0.192687592
spring,R,A49,1.646036037,67.91296736,23.60308753,91.87858928,28.41589442,23.47645376,0,12.10076127,6.559267488,2.756480454,0,1,8,0.111111111,0,0.082969407,0,213,0,0.461212121,0,19.70048309,0,6.855072464,0,45.07246377,0,5.065217391,0,4.782608696,0,2.133336232,1.581946943,1.654137836,1.726376638,1.563565547,1.643164789,0,1.517927851,6.21910096,6.694309673,7.875658439,7.481875517,5.512960908,4.725395064,0,2.362697532,0.393782922,145.9922603,118.4253304,232.2370293,103.1840462,110.2344266,0,102.399676,NA,8.153033208,23.88023311,4.396248079,1.837110884,1.95027058,0,49.50811717,NA,25.23039417,3.09454467,-0.733446989,2.505843442,2.254366055,3.4676561,1.761421355,1.437689379,0.724262328
spring,R,A50,1.643132891,65.58580047,22.89032031,93.84213634,28.86634883,24.88136499,0,11.39378302,6.61173005,2.755130127,0,0,3,0,0,0.131845351,0,141,0,0.833333333,0,8.916666667,0,4.666666667,0,24.66666667,0,6.583333333,0,5.8,0,0.064266667,1.589462495,1.659221758,1.739453642,1.561251153,1.641471942,0,1.848988526,6.080617479,4.723080217,8.265390381,6.691030308,5.510260254,5.116670236,0,1.967950091,0.393590018,110.6715907,125.0301419,235.0518244,100.7762213,108.5425149,0,103.1787124,NA,1.632193549,23.25754406,2.480453204,1.567929678,3.121655825,0,3.901670031,NA,20.32367815,1.34757555,-0.180014349,1.924271669,1.746889634,2.961770161,2.073816874,1.598348985,-3.250717662
spring,FR,A51,1.65021231,68.73246876,23.47971006,90.55291461,27.97376166,23.53398167,0,12.69232189,6.552393083,2.761150048,2,3,12,0.2,0.116397141,0.164405615,9,70,0.43,0.269444444,4.038666667,20.87314815,10.4,8.085714286,31.4,30.05714286,4.9,3.505714286,6.78,3.835714286,0.325175,0.11936,1.551994898,1.652542486,1.685241711,1.582500659,1.64365281,0,1.775974486,6.213152918,6.705650115,7.889000136,7.889000136,5.522300095,4.733400081,0,1.972250034,0.394450007,140.1860714,119.1505701,236.6439499,103.5928201,109.8067654,0,80.75932083,NA,7.791885369,24.00924814,24.24657184,3.777923909,1.658259806,0,3.578546997,NA,13.92720084,4.017430111,-1.19805155,2.546137226,2.482024789,3.129319106,1.336465008,1.249678468,-2.421302192
spring,R,A52,1.64990285,70.20684765,23.44171993,90.39009977,27.71542877,23.20075395,0,13.32223444,6.515850195,2.747328927,0,1,7,0.125,0,0.181305538,2,211,0.35,1.323974359,5.133333333,36.90731707,6,18.44512195,160,225.2439024,2,8.768292683,2,3.679878049,0.34,1.638123457,1.518693992,1.662303614,1.781844722,1.597819321,1.654064452,0,1.585764886,6.242796631,6.672084538,7.45703566,7.064560099,5.494657855,4.317231172,0,1.962377805,0.392475561,140.2678833,114.6832622,213.2634623,104.2520702,103.5050783,0,85.23311299,NA,2.945785921,24.57036788,2.120973206,5.211283049,0.927787185,0,8.689634584,NA,25.10698807,2.818932088,0.286224049,2.928712178,3.713709625,4.74552226,2.424859997,1.213822167,0.479220096
spring,R,A53,1.669676361,61.21331729,21.30378007,91.95022782,27.93323885,26.54605635,0,14.85016133,6.83207281,2.792974501,1,1,4,0.2,0,0.187880421,7,49,0.75,0.769166667,10.66666667,34.66666667,20,10.2,45,76,6.5,13.71428571,9,13.91428571,0.03,3.484,1.572334024,1.624571108,1.803268798,1.555568419,1.628810199,0,1.628645099,5.953626115,5.585949003,8.378923504,5.98494536,7.979927147,5.186952645,0,1.595985429,0.398996357,112.4654745,127.2671846,238.8348968,120.5045516,100.4612841,0,98.93036979,NA,2.686491217,23.17665127,2.20614169,4.723865343,1.067323668,0,1.324927889,NA,11.40793813,1.797727874,-0.257684602,2.887939392,2.812667466,3.893939874,2.993235777,2.285932838,1.159201115
spring,R,A54,1.653372867,61.97348172,21.99013511,93.76832695,28.75020757,26.01310908,0,12.32544576,6.748132711,2.782538581,0,0,8,0,0,0.170166039,0,278,0,0.806756757,0,22.0745614,0,10.38157895,0,89.18421053,0,5.907894737,0,4.286842105,0,1.115631579,1.633246111,1.59817371,1.753374212,1.545302951,1.607093644,0,1.669343045,5.961804424,5.565077162,8.745121254,6.360088185,7.950110231,5.16757165,0,1.987527558,0.397505512,120.5846173,131.5249536,243.8540891,118.7966166,102.5507811,0,124.5943542,NA,19.91071739,23.34846107,2.276940194,1.821689421,0.919262024,0,6.247284503,NA,28.95513377,3.09454467,-0.211537455,2.584870815,2.838289718,4.022250902,1.943820692,1.345003646,0.108705444
spring,R,A55,1.352773425,95.92146285,4.721268765,0,1.207000736,71.29264178,39.14466925,3.63619826,11.06960057,3.083797679,1,1,4,0.2,0,0.191348513,6,29,0.8,0.49375,6.666666666,224.52,20,9.583333333,100,21.66666667,3,9.583333333,6.9,15.93333333,0.047875,9.2432,1.45676808,1.740557754,0,1.523190069,1.3758064,1.335538325,1.489820372,2.338231143,24.67038143,4.845967782,0,0.440542526,12.77573324,11.89464819,0.881085051,0.881085051,136.6988622,107.0132459,0,NA,221.6877331,250.0083598,7.823907867,139.1578046,22.07436413,8.48499259,0,NA,6.463495171,9.41733111,0.155823542,5.493909376,8.405080185,1.797727874,-0.671982902,3.981541128,2.722690186,2.850937207,2.535788592,2.386606858,1.951873031
spring,R,A56,1.338938878,98.92340683,4.102572345,0,1.207000736,69.61999058,39.19749362,3.63619826,10.85938851,3.076300368,1,2,5,0.285714286,0.077419821,0.11394735,31,153,0.626923077,0.261052632,6.461538462,19.45024561,13.46153846,4.581521739,64.23076923,10.32608696,3.769230769,5.934782609,4.726923077,6.915217391,0.0985,0.319302174,1.478999767,1.794501064,0,1.523190069,1.341583884,1.336910343,1.489820372,2.315185096,22.85251702,4.394714811,0,0.439471481,11.42625851,11.86572999,0.878942962,0.878942962,131.6192804,118.2369476,0,NA,214.4947649,246.6790356,7.823907867,139.1142713,16.4207643,8.67253961,0,NA,6.364823682,2.432018318,0.155823542,5.48312964,21.21960304,2.180452588,-1.224326575,2.496897124,1.723363755,2.203557048,1.949245435,1.741901893,-1.22351137
spring,R,A57,1.347571213,94.96845328,4.726695927,0,1.207000736,72.83902102,36.21219294,3.63619826,11.04535925,3.116167315,1,1,3,0.25,0,0.064412206,5,48,0.8,0.285729167,6.666666667,74.58333333,20,3.761904762,100,25.14285714,3,3.952380952,6.9,2.761904762,0.047875,0.134647619,1.449797262,1.740895027,0,1.523190069,1.39734602,1.34447152,1.489820372,2.33173227,25.81967204,4.896834353,0,0.445166759,13.35500278,11.57433574,0.890333519,0.890333519,141.6859328,106.8250425,0,NA,226.8098058,225.3297609,7.823907867,139.1527001,16.54922406,8.48930975,0,NA,6.674836898,2.844245581,0.155823542,5.495739883,11.27507014,1.34757555,-1.149010806,3.366246649,1.475832084,2.978051811,1.473234753,0.961212118,-2.26688749
spring,R,A58,1.328562925,95.42324942,5.73542436,0,0,74.93788531,35.05476028,3.63619826,11.31129017,2.653707049,1,4,11,0.266666667,0.140830554,0.161189934,30,134,0.451230769,0.246479592,8.289230768,37.53163265,10.03846154,4.760869565,27.76923077,34.47826087,6.038461538,3.438043478,8.153846154,2.373913043,0.172507692,0.213841667,1.439730134,1.7697254,0,0,1.393971878,1.403617999,1.489820372,2.422399986,24.76793246,7.518836639,0,0,12.38396623,13.26853524,0.884569016,0.884569016,133.2720507,117.4832197,0,0,203.6181417,229.6858116,7.823907867,139.2068941,5.167674707,7.31076208,0,0,6.188254825,18.87520706,0.155823542,5.477667003,19.78265267,3.807875556,-1.271732511,2.939580277,1.77250179,3.244679942,1.31438979,0.824703812,-1.694513092
spring,FR,A59,1.372154447,95.45472695,7.071953352,0,0,68.08338023,36.08809184,5.608066968,11.27438547,2.683595925,0,0,3,0,0,0.098851376,0,10,0,0.364285714,0,4.885714285,0,4.571428571,0,24.85714286,0,5.857142857,0,5.914285714,0,0.101828571,1.48375646,1.729229992,0,0,1.406202813,1.353517706,1.521323317,2.566395725,27.73049122,8.94531975,0,0,13.41797962,15.20704357,1.78906395,0.894531975,130.9030368,102.3691758,0,0,181.2396458,193.0518089,63.78502918,139.1995023,13.71797257,6.620221098,0,0,6.169250277,2.884396545,5.89439893,5.406778116,4.208232751,1.34757555,-0.941683907,1.444472902,1.720550679,2.968322098,1.93352045,1.614413841,-2.628277921
spring,FR,A62,1.513698741,103.4377198,24.95481257,0,0,45.47599595,19.84097912,23.64216309,10.77581023,2.630108385,0,0,7,0,0,0.134257176,0,80,0,0.090333333,0,2.905555556,0,4.308333333,0,22.6,0,6.25,0,4.975,0,0.115329333,1.48463059,1.677102789,0,0,1.529418986,1.428584453,1.596185883,2.513610207,24.98602965,11.39713633,0,0,11.83548773,14.02724472,2.191756987,1.75340559,103.9196631,231.1199865,0,0,181.72358,133.7598796,154.7602573,178.0335323,5.697248035,7.432200842,0,0,7.255115981,2.539705076,3.760117976,3.860414225,14.98699822,2.818932088,-2.041441739,1.00118484,1.645315783,2.887062126,2.01124434,1.470819535,-2.465727318
spring,FR,A63,1.309938088,111.852353,3.70638955,0,1.207000736,61.52628361,38.41706778,4.102210534,10.84491608,3.021718977,1,2,2,0.5,0.043510796,0.136838268,28,10,0.187,0.55,8.25,9.833333334,7.5,5.5,6.7,20.8,19,7.8,17.7,8.12,0.203,0.3442,1.557955173,2.017339048,0,1.523190069,1.361987601,1.319786075,1.446373702,2.385313632,19.42533628,2.590044838,0,0.43167414,10.36017935,13.38189833,1.295022419,0.863348279,126.9737283,81.59026711,0,NA,229.6103894,264.8091691,57.56026531,139.1112613,19.38057125,1.390492255,0,NA,7.979807873,38.26594301,1.011908894,5.4621394,4.208232751,0.78729416,-0.573501998,1.999091173,1.95990341,2.815898513,2.28031368,1.870593979,-1.137789084
spring,FR,A64,1.462669723,113.7721209,38.07696566,0,0,49.05792259,6.088913484,34.92559383,11.1007163,2.371333117,1,1,1,0.5,0,0,1,2,0.8,0.25,6.666666667,0.866666667,20,5,100,6,3,11,6.9,17,0.047875,0.2,1.517956063,1.930997428,0,0,1.61577794,1.598545466,1.762577804,2.628935206,18.18022057,9.090110283,0,0,5.533110607,3.952221862,1.580888745,1.580888745,124.6293317,209.3458396,0,0,185.7140435,105.568355,144.7816688,173.4063999,28.74927589,6.792835197,0,0,7.278235071,4.145990455,0.953680389,2.860467163,0.822382638,0,-1.260064162,-0.144336578,1.835655208,1.713843465,2.709816152,2.434225206,-1.775363093
spring,R,A65,1.475706387,112.1175603,36.8457236,0,0,56.35817854,7.1743458,34.19943961,11.11193243,2.32732075,2,2,7,0.222222222,0.11579062,0.218453147,9,72,0.6325,0.55,6.541666667,209.9744444,17,7.166666667,76.75,18.33333333,7.25,12.25,9.675,16.62857143,0.08590625,0.38328,1.521230044,2.029948274,0,0,1.503629359,1.516227201,1.808606,2.549623808,17.06701883,8.145622624,0,0,6.206188666,3.878867916,1.551547166,1.551547166,116.7532104,193.5317882,0,0,211.797785,85.83113205,149.6605496,175.1055609,9.009552651,4.061503465,0,0,27.00923848,3.197643429,3.534264099,2.923597031,14.14516596,2.818932088,-0.573501998,3.946422764,2.315067111,2.707096263,2.847351571,2.418029759,-1.016348129
spring,FR,A66,1.43131569,119.1435636,32.29414409,0,0,61.72708859,5.756771195,30.82917227,11.53199474,2.296362984,1,1,1,0.5,0,0,20,40,0.13,0.25,6.166666666,4.4,8,10,7,60,20,1.3,18,1,0.2,1,1.424867185,2.417465824,0,0,1.370973221,1.393940276,1.795765265,2.32295564,17.22272238,6.506361789,0,0,5.358180297,2.296362984,1.148181492,1.91363582,107.8781451,156.5446643,0,0,215.7359534,71.34987815,119.2740912,201.6313296,7.730411893,3.966341414,0,0,6.088030785,2.831043571,0.626598405,4.398189672,10.15571242,0,-1.260064162,1.357366088,2.783998567,3.702445833,0.265836313,0,0
spring,FR,A67,1.374870971,119.4822185,31.20111374,0,0,68.68724241,6.295869246,13.20102783,14.35701325,2.369439116,0,0,6,0,0,0.217677519,0,127,0,0.683333333,0,145.4814815,0,10.4,0,57.4,0,10.57142857,0,13.52857143,0,3.040914286,1.445155227,2.559545473,0,0,1.398727927,1.389275565,1.573812981,2.323332937,18.56060641,7.108317349,0,0,7.108317349,2.369439116,0.789813039,2.369439116,110.4581753,159.4386534,0,0,196.5630568,78.33645646,76.56738122,148.4356357,4.05526389,3.748363723,0,0,4.305963866,2.995201092,0.59930767,3.230426151,19.22672059,2.51680752,-0.370801323,3.748940466,2.840867996,3.66630653,2.659407155,2.264856946,1.041138687
spring,FR,A69,1.325806553,124.6072681,50.71863404,0,0,50.64771912,6.032832814,4.993350466,14.57265247,2.384998768,1,1,3,0.25,0,0.129944637,23,13,0.13,0.14,6.166666667,4.822222222,8,6.333333333,7,13.66666667,20,7.166666667,18,4.75,0.2,0.153293333,1.391937857,2.626919563,0,0,1.31592779,1.394383379,1.356607649,2.164754935,20.66998932,6.757496509,0,0,7.949995893,1.987498973,0.397499795,2.782498562,103.7752258,173.7160045,0,0,120.8726154,67.28712286,NA,157.9371161,4.898770485,4.507573109,0,0,2.810243234,3.183696689,NA,2.963329316,5.052612943,1.34757555,-1.718729646,1.433651133,2.147329463,2.451222583,2.176759277,1.431927639,-2.103192727
